path	role	area	claim_ids	sha256
archive/non-elliptic/extended-geometry/DICRITICAL_COMPACTIFICATION.md	historical	geometry	DC1	79d25cf70abc9fb6574dc4917b3dd8ac77ab900868edb2db4aa880e64d577586
archive/non-elliptic/extended-geometry/DIHEDRAL_ALL_DEGREE_AFFINE_COMPLETION_OBSTRUCTIONS.md	historical	geometry	DNACO1	fe94e5d2e91e6de08e09d859c8c867d87b428b31d847541410fcb86591632308
archive/non-elliptic/extended-geometry/DIRECT_C_MINUS_9_A2_QUANTIZATION.md	historical	geometry		e4c30c76ef60de8ebf3a9db6bd0f911b6556d054c5b4c53777cf7f38a0ec4111
archive/non-elliptic/extended-geometry/DIRECT_SPARSE_A2_WEYL_SEARCH.md	historical	geometry		8a99dbcf69116c92b5602990e494390b568ae9e7f7386d175368407ee98b72c1
archive/non-elliptic/extended-geometry/DUAL_LINEAR_SIC2.md	historical	geometry	DLSIC2	7920cebc682e5ccf7f0e8e6aa33f0f75ed158ea89f1fd576c6c7cdd248cc7150
archive/non-elliptic/extended-geometry/DVORSKY_GVC5_COUNTEREXAMPLE.md	historical	geometry	DVG1	1fa06c3d478fe9c04e3b22c3aaa62ad6fc43c01a83e27a62f34b2fb979d3497b
archive/non-elliptic/extended-geometry/DVORSKY_ONE_PAIR_SCHUR_OBSTRUCTION.md	historical	geometry	DVG4	6a9f9186d130dcdf5653a105aea1e2119110aebd80cf887243baf10bbf803994
archive/non-elliptic/extended-geometry/EASY_HESSIAN_WITNESS.md	historical	geometry		09f3fe5666af1dc9a727c2eed5c335cb6a264d270109d2ce896e518bec53a804
archive/non-elliptic/extended-geometry/EFFECTIVE_NON_NULLNESS_CERTIFICATES.md	historical	geometry		9e99c7fb9bd7cfa8e2fe2848e302320f44f4178d9eee85927b0fef4a8bca13c9
archive/non-elliptic/extended-geometry/EXACT_DESCENDANT_THRESHOLD_PROGRAM.md	historical	geometry		24c4b433e4b4cc0de1e784e95617e8b3b1be0e1b8f2fda98d04601ec14d4072a
archive/non-elliptic/extended-geometry/EXCEPTIONAL_SEED_COMPONENT_HUNT.md	historical	geometry		558ccfcaceb24930085af49287b53db9882e916bd1c55107eafc41a016ad27a0
archive/non-elliptic/extended-geometry/EXTERNAL_CONSEQUENCES_AND_PROVENANCE.md	historical	geometry		89cc32c6799675baa6cb18d4f41da3b45d99873dc8ba4328ea9a8c69e998c43f
archive/non-elliptic/extended-geometry/EXTERNAL_QUARTIC_ISLANDS.md	historical	geometry	Q2	ed1e322427485fdeb1489870e4723649574414e97147b0f30381e7b90b9cc7bb
archive/non-elliptic/extended-geometry/F20_COLORED_COX_PACKET_FRONTIER.md	historical	geometry	F20CP1	30bd4ae4f20a1c4d549471e3275c28ef138d117eeee9f4a41ea0f69b9521452c
archive/non-elliptic/extended-geometry/F20_EXCEPTIONAL_COX_ATLAS.md	historical	geometry	F20EC1	a17059d7348edf25a493e90aae7a9a82f263322fc12b308ed87a2e767deb8c65
archive/non-elliptic/extended-geometry/F20_EXCEPTIONAL_COX_CORNERS.md	historical	geometry	F20CC1	a3ecaa48927ead3333484f37ea4c23d31426e2be7f1ca9d09a500aba7d695c75
archive/non-elliptic/extended-geometry/F20_GLOBAL_MULTI_REES_COX_ALGEBRA.md	historical	geometry	F20MR1	c87e03807d0bae8cff721f72decb2bd420eab2abdb8893009abd61e18be4eb15
archive/non-elliptic/extended-geometry/F20_NORMALIZED_COX_CONDUCTOR_FRONTIER.md	historical	geometry	F20NC1	e7f23e8c43b6d0d8c546fa48fd044e79a68a55438ab8470a4a26fe40598c1b25
archive/non-elliptic/extended-geometry/F20_STRICT_BOUNDARY_ATTACHMENTS.md	historical	geometry	F20SB1	59ea99972e1392c1cabe89d3f8ec2d7898f1f965ada74652919c5a8af0251e4c
archive/non-elliptic/extended-geometry/FACTORIALLY_WEIGHTED_MULTITORUS_THEOREM.md	historical	geometry	FWT1,PSMT1	35320ee8f1165d8a023e6d447425244b69dd8cd36f4eb11fdbe71c7c7a901c86
archive/non-elliptic/extended-geometry/FACTORIAL_MOMENT_WITNESSES.md	historical	geometry	FM1	4e4b24f37788e5c7f07e2fda2289599d2b0b3137bab21fd0726e8de643400270
archive/non-elliptic/extended-geometry/FACTORIAL_TRACE_INDEPENDENCE.md	historical	geometry	FTI1,FTI2	0765962ff1f5000c75b6dada8cc21d3c6ff355c79f7cea83f1ea79822d87f383
archive/non-elliptic/extended-geometry/FACTORIZED_BCW_CIRCUIT_EXPLORATION.md	historical	geometry		14e6237fd1a2553f699609d81f902bf32b7c00fe3a22803b7c506a5737fa30f0
archive/non-elliptic/extended-geometry/FERRAND_NORM_TRANSFER_BLOCKS.md	historical	geometry	E9	f6f38f2d2e5d7490f8c0ea835b835662453cdc21867796d34781bfcf901153ea
archive/non-elliptic/extended-geometry/FINITE_FIELD_CHEBOTAREV.md	historical	geometry	FF1	4a67424a1651d918d9ac098d51d6f41a41d56fa8dd4c3ce55aea5114340dbce6
archive/non-elliptic/extended-geometry/FINITE_FIELD_DETECTION_LIMITS.md	historical	geometry		8a078a108f1dc6c865cc1a814566cc307de33f7ea9fdba7f808870e75fc90ac5
archive/non-elliptic/extended-geometry/FIXED_GMC_SIC_PROOF.md	historical	geometry	GS1	7d4d9d1d9ca1833fc2d714c104ab112aee36406250d67a8b6affbd0af5df690c
archive/non-elliptic/extended-geometry/FIXED_RANK_DIXMIER_REDUCTION.md	historical	geometry		64c1d0fa2bcac1c8c0645cdfca6876f1de69caaad061fa965c9ef1de5fab2e1f
archive/non-elliptic/extended-geometry/FIXED_RANK_HESSIAN_FRONTIER.md	historical	geometry		e1d4a404e67bcbca779930dd54083b8dcb26be1967b54f743aef5ab182ca8e60
archive/non-elliptic/extended-geometry/FORMAL_GAUSSIAN_LAGRANGE_LEMMA.md	historical	geometry	GL1	1299752c6b71392bb00580ca3104b2ed813490034e43cf90dfbc0e0b8f573061
archive/non-elliptic/extended-geometry/FORMAL_ORBIT_TRIVIALITY.md	historical	geometry	O1	9bc4bf9472fe42bd155a7ab3e69247bfbb02e56274e12ab0f47540d42dd600f0
archive/non-elliptic/extended-geometry/FOUNDATIONAL_WEIGHTED_COEFFICIENT_SCHEME.md	historical	geometry	FC1,OP-FC	020bb98afc073ec86e8bdf2b7b2ff65df1e9d7d9f962d539abe68904aa9e6db7
archive/non-elliptic/extended-geometry/FOUR_PAIR_DVORSKY_SLICE_OBSTRUCTION.md	historical	geometry	DVG2	c051f1e8fa3695db787e7eb1b72188f23f3bde48fa9e7712d61206e40c344108
archive/non-elliptic/extended-geometry/GAUSSIAN_EXCEPTIONAL_MOMENT_GEOMETRY.md	historical	geometry	WG3,WG4	c101e81113d91218f31fa8a2d22b172f2ad2a230060811f17caeceb9759de9e8
archive/non-elliptic/extended-geometry/GENERAL_HESSIAN_RITT_INTERSECTIONS.md	historical	geometry	HRSYNC	842e72be3c1eb3331d825c43915e7e8941fca10a0f0ae7198d819edc65323723
archive/non-elliptic/extended-geometry/GENERAL_RADIAL_SOURCE_ATLAS.md	historical	geometry	GRS1	3a1d03e1703f2d3b6a004a974a0845457f37415a1e3de816006ae23fd15248e8
archive/non-elliptic/extended-geometry/GENERIC_DISCRIMINANT_CURVE.md	historical	geometry	G1	c78e2390dff1532ead7394837d707cc0dc155e5c7c7e66b08d7d5612cf1ecd04
archive/non-elliptic/extended-geometry/GLOBAL_LOW_DEGREE_SUPPORT_CENSUS.md	historical	geometry	GLDC1,OP-GLDC	92d732b2edc61725d195ce3cdc8eeeb9b6e628d74888ffa765ea0c88d3e3f54b
archive/non-elliptic/extended-geometry/GLOBAL_SUNADA_KELLER_COVERS.md	historical	geometry	AS1	d12e3b4774c17e96e0464d0122bda5de0129e27bc3134f608286b735ca9cd95c
archive/non-elliptic/extended-geometry/GMC2_RESEARCH_PROGRAM.md	historical	geometry	G3X,OP-GAUSS	8f8642b9ee96ce42b389bb0e936fae1b6dd43c589bfd3ba14f8f09244e305a01
archive/non-elliptic/extended-geometry/GVC3_DEGREE10_DISTINCT_FOUR_CHANNEL_FRONTIER.md	historical	geometry	GVC3D10F,GVC3D10C,GVC3D10F5S,GVC3D10F5G	d90b85f975690fc23e2d2ff676980e6aaf32c5a2e8dad0dc054fdd02f8e365d1
archive/non-elliptic/extended-geometry/GVC3_FOUR_COHERENT_CHANNEL_FRONTIER.md	historical	geometry	GVC3FCCB	849f6aaed3e6c5de438d28abc43adaef66c5c841fd4e08b988c2ab31e9487252
archive/non-elliptic/extended-geometry/GVC3_HARMONIC_CUBIC_PROFILE_MODULAR_SEARCH.md	historical	geometry	GVC3HCB,GVC3HCM	b3ee011ab7f6d9744d4039942c9a1e059f64273b66f52e87032410e6bbc3760a
archive/non-elliptic/extended-geometry/GVC3_HOMOGENEOUS_SPILLOVERS.md	historical	geometry	GVC3HS	ff459f65034009fee44b929cae76881df0e1f7bf11a2a5146e4d14a5fe5eb524
archive/non-elliptic/extended-geometry/GVC3_INDEPENDENT_PARITY_QUARTIC_OBSTRUCTION.md	historical	geometry	GVC3IPQ	1bb55aa0e816b26861ef85ae7536dbc4c77a852c1c389ec6985535bc303f87cb
archive/non-elliptic/extended-geometry/GVC3_ISOTROPIC_HARMONIC_CHANNEL_OBSTRUCTION.md	historical	geometry	GVC3IHC	d39bc44425b8b0566722dfc4d2716e1780562a1498dcec9867e1d243ddb948ae
archive/non-elliptic/extended-geometry/GVC3_POWER_TAIL_AND_MINIMUM_FRONTIER.md	historical	geometry	GVC3PT,OP-GVC3-MIN	5fff1bb5aae08c4bb968d7b4945086944d698a54fcc7bd08c8f9fdcd014b474f
archive/non-elliptic/extended-geometry/HASSE_TYPICAL_SEED_RECOVERY.md	historical	geometry	HT1	e6c716d1c036811b523ca8226bdb048875732df977a7e64daf4d199396d5a780
archive/non-elliptic/extended-geometry/HESSIAN_RANK_34_DOUBLE_IDENTITY_SLICE.md	historical	geometry	LR5	980eec138db21cdf2c67edcc8bcdf0ca35cd399b621710a8c92edff0a7cba7ee
archive/non-elliptic/extended-geometry/HESSIAN_RANK_35_IDENTITY_SLICE.md	historical	geometry	LR4	6ea579d1f39030258c3e3ff7a61dd05e00d736f6f5bdb829814a383d9d53488e
archive/non-elliptic/extended-geometry/HESSIAN_RITT_CELLULAR_COTANGENT_PROTOTYPE.md	historical	geometry	HRCELL1,HRCELL2,HRCELL3,HRCELL4,HRCELL5	8745a51e5845f742e1d7d9133275e5919027ff57daa8a7779511081d3dc5aa56
archive/non-elliptic/extended-geometry/HESSIAN_RITT_COTANGENT_DESCENT_COMPARISON.md	historical	geometry	HRCELL7,HRCELL9,HRCELL10,HRCELL11,HRCELL12,HRCELL13	7dc5394f6a8c19ce24f7118a0be1a4839b144d70a22a3cf862f3c288c106d35d
archive/non-elliptic/extended-geometry/HESSIAN_RITT_DEFORMATION_COMPLEX.md	historical	geometry	OP-RITT	1337d68de48a15bbb58afb657542ee7617468a15488a4d8a6d7c2817a6ed2c86
archive/non-elliptic/extended-geometry/HESSIAN_RITT_INCIDENCE.md	historical	geometry	HR6,HR12	0a5a2d639cfafa8b8c5ae21a63df51a6aa40f2d308cd3a2a859f497b1ec9ed97
archive/non-elliptic/extended-geometry/HIGHER_DIMENSIONAL_GMC_RESTRICTED_SUPPORTS.md	historical	geometry		65af7ca7ed31c5b744edb9b9893143644c5e25dd4651c6d844b526cec609e1fc
archive/non-elliptic/extended-geometry/HILBERT14_INVARIANT_KERNEL_PROGRAM.md	historical	geometry	H14C1	bbc853f621e214217dd686f21781f15ea4871dbe9436d2ddd5e53ef1a9a18503
archive/non-elliptic/extended-geometry/HOLONOMIC_HYPERGEOMETRIC_ALGORITHMS.md	historical	geometry		29e0304864a7f1292e3d749a142a4ae4548fe1d84afae7cf4469f5d41c199c92
archive/non-elliptic/extended-geometry/HOPF_LIFT_CLASSIFICATION.md	historical	geometry	HLC1	5e3694e920922f9e3dd42d26bac58d1622b595b154fd81cc4aadcecc53e22d60
archive/non-elliptic/extended-geometry/HURWITZ_LL_COMPACTIFICATION.md	historical	geometry		1e118888ec2ac4eedac2c82d9ed8c65c30d6e1677fce7658e0e6aa78133b60a4
archive/non-elliptic/extended-geometry/HURWITZ_LL_STACKY_SKELETON.md	historical	geometry		7e02860a7f33877275fc57dc4e313fd9aafa014b5d3eab62ec25d8bbc264cc1c
archive/non-elliptic/extended-geometry/HVC38_CROSS_CONSTRUCTION_FRONTIER.md	historical	geometry	BCR3	d0b73f8f5514427be2afbbbb2b1a4222b7ce605616ac9680f7d69789d7a7ddcf
archive/non-elliptic/extended-geometry/HVC38_GAP_CLOSURE.md	historical	geometry	BCR6	4d7a6510aef352237ac471cf8a9c9517c86002e86a9c1300cf49bf737eaa02f3
archive/non-elliptic/extended-geometry/HVC38_MAXIMAL_BLOCK_CLOSURE.md	historical	geometry	BCR9	c92f3af0b1a07b2c691fd260c38fecdeb01ff9d6a06e624c415e81ff2bd70f6a
archive/non-elliptic/extended-geometry/IMAGE_MATHIEU_COMPRESSION_PROGRAM.md	historical	geometry		e6bf9530be7d03dce582767006ace731ee2abed7e5219b5d7c5cddf3a7b8541f
archive/non-elliptic/extended-geometry/IMAGE_VANISHING_COUNTEREXAMPLES.md	historical	geometry	IV1	bcd85e45b14d7815fdcc2cf853a6efd5dc9448997f08869ab7fe52d5583ab794
archive/non-elliptic/extended-geometry/INCIDENCE_COVER_AUTOMORPHISMS.md	historical	geometry	IA1	bbd88a3195be9a7069e35d9eb78b6d9e7aa84f2a54c2561b9592a2be7a1678e0
archive/non-elliptic/extended-geometry/INDEX_THREE_SHALLOW_SEGRE_RIGIDITY.md	historical	geometry		e6cef6a9311d70d02f504786fdbfdc5877c7b2faa35dccf87b2bdb9c014644b2
archive/non-elliptic/extended-geometry/IND_GROUP_CONSTRUCTIBILITY.md	historical	geometry		888eb05f22163c5bef22aaec7775e21e562313ecfc02f3bc05a624d668b11b1f
archive/non-elliptic/extended-geometry/INTRINSIC_SELECTOR_ATTACK.md	historical	geometry	IS1	b5d12920313598dc6d1816f976669b2723a53a4656cc7dd4d95f5b1e6ebeb02f
archive/non-elliptic/extended-geometry/JELONEK_COEFFICIENT_COMPONENTS.md	historical	geometry	OP-CCDM,CSK1,CSK2,CSK3,CSK4,CSK5	bdca55f60473a2a13238723722480d05d365969442ed5c768b72976fa7b916b6
archive/non-elliptic/extended-geometry/K12_CUBIC_GRAPH_BILINEAR_OBSTRUCTION.md	historical	geometry	BCR11	24c885b2e8bd65be4da5c00a3d9b1b1ff3a8e93cb94cc137a277c980466b8734
archive/non-elliptic/extended-geometry/K12_CUBIC_TARGET_COMPLETION_OBSTRUCTION.md	historical	geometry	BCR12	5980557549f1190d3593cce8c630544be37dd2b478584181afc1915ed83fbac5
archive/non-elliptic/extended-geometry/K12_PARAMETERIZED_COMPLETION_FRONTIER.md	historical	geometry	BCR5	57a3515d7e8001d6c346f36fb162c541ba36fa1497fbce1256851d6a695213af
archive/non-elliptic/extended-geometry/K12_SINGLE_DEFECT_QUARTIC_COMPLETION.md	historical	geometry	BCR8	ebc382965d26f6a2f9ccdbe076ede1208f654a59f1fcd59e5f6038f6699111f7
archive/non-elliptic/extended-geometry/K12_TENSOR_OPTIMIZATION_FRONTIER.md	historical	geometry	BCR10	8764a4542d120ab60799b3460e28595e1baa02d50e3ab8e96ca272385f189534
archive/non-elliptic/extended-geometry/K12_TO_K11_COORDINATE_PAIR_FRONTIER.md	historical	geometry	BCR4	b97c1f651743cb69a8a992b425926d771ed266b79881dafacb95ae6bf6346056
archive/non-elliptic/extended-geometry/K12_Z8_CUBIC_COMPLETION.md	historical	geometry	BCR7	e42008afbce8174dcb87fcaa1e3c38477cb9ff48f12a15dc878fc5829cac5c59
archive/non-elliptic/extended-geometry/KELLER_PROVENANCE_COMPRESSION.md	historical	geometry	KPC1,KPC2,KPC3,KPC4,KPC5,KPC6	e1eff5a6de0a7a90ea1973d8e63534cd614c5607819b31215e61170434ce8fd0
archive/non-elliptic/extended-geometry/LABELLED_NODE_SATURATION.md	historical	geometry	LN1	509ac875eca66c6d33301eb219320453155fa782e60ece187a1c6b7ba1b5cbaf
archive/non-elliptic/extended-geometry/LEXICOGRAPHIC_PRIME_ISOLATION.md	historical	geometry		3f39711ec2a1e376f1e067e30d1183d983e136a153be751581fb7455d7ed0a50
archive/non-elliptic/extended-geometry/LINEAR_HYPERPLANE_COX_CLASSIFICATION.md	historical	geometry	CL10	3cbc00e2e3f0a3ee98625c660220b25a6a5738f61e6e7a6a6ce0d8778a5f8aae
archive/non-elliptic/extended-geometry/LND_MATHIEU_SLICE_CONDUCTOR_FRONTIER.md	historical	geometry	LND-RZF,LND-MCF,LND-ZDF,LND-NDD,LND-PLS,LND-RPL,LND-CPL,LND-NPL,LND-NPF,LND-PDP,LND-PCD,LND-PCG,LND-PMI,LND-MLT,LND-GTR,LND-LIC,LND-RRL,LND-TPR,LND-MSI,LND-GCS,LND-CIL,LND-IAC,LND-CPM	53fc66eb9961a5f004e2fa0b688ea6e0ec4839d2fa51805e0ba5002fa3bd2b20
archive/non-elliptic/extended-geometry/LONG_SU2_AND_BCW_REPRODUCTIONS.md	historical	geometry	LSO3,LR1	889a04054f409f1777646af21fdbb039323b848cab925da8e9f88337dcc0f53e
archive/non-elliptic/extended-geometry/LOW_COMPLEXITY_CUBIC_KELLER.md	historical	geometry		0d679b1dbcca4a5686e7b02b40409f06641d925135fb5d00ed48ffdf26c3ab5f
archive/non-elliptic/extended-geometry/LOW_DEGREE_CYCLIC_RITT_INTERSECTIONS.md	historical	geometry		a12f2dde61bb81312bd8186e31d77f1f8f407c3750be54d18ea61435d9463365
archive/non-elliptic/extended-geometry/LR_MIXED_BCH_NORMAL_CLASSES.md	historical	geometry	O11	d82951ea3f4ff256c5360a30df1e71b0b5c83995842829e7d0f963db7c351a03
archive/non-elliptic/extended-geometry/LR_REES_SAGBI_MODULE_COMPUTATION.md	historical	geometry	O9	3cac821b6c8501ca2fa4f240d1ab789d2308b961e4087b7db110328b27ff66d0
archive/non-elliptic/extended-geometry/LR_ROOTED_TREE_NORMAL_CLASSES.md	historical	geometry	O10	27b78db363432a29b79ec24c0e9c3aef8e078cacb512fbf868df042d33cf1e06
archive/non-elliptic/extended-geometry/LYASHKO_LOOIJENGA_RITT_REDUCTION.md	historical	geometry	HRLL	a100ce6f8707adbb3090ee94b1f151aca49854e24e60f296c5b22e6147fb1545
archive/non-elliptic/extended-geometry/MACFARLANE_G20_DIMENSION_REDUCTION_AUDIT.md	historical	geometry		405837964ff2d9564f6f2e174261c79971aa31e6f11c18b1cea0c0760380fe08
archive/non-elliptic/extended-geometry/MARKED_POINT_DIMENSION_BARRIER.md	historical	geometry	MP1	64eb92a19be87228f4359c7df85eaead8ba25e4762fe7acff0511db98ca7f8c8
archive/non-elliptic/extended-geometry/MINIMAL_COUNTEREXAMPLE_SCOREBOARD.md	historical	geometry		363949ce6d83dc8369dbb70443fea3f3237f2c7ab53444bb91c74e5909e10192
archive/non-elliptic/extended-geometry/MIXED_SIGN_GRADINGS_LITERATURE_RECONCILIATION.md	historical	geometry		946ffab23f2cbc342ba0c0223fd3475ea82c0176e9f74c86ae08487463fb842e
archive/non-elliptic/extended-geometry/MOMENT_PRONY_DETERMINANTAL_GEOMETRY.md	historical	geometry	WG5	d2292610f5bf3a4b4715b29a521d7831d1fb86a646fecfa7628b6b58367b7a89
archive/non-elliptic/extended-geometry/MONODROMY_INERTIA_CHARACTERS.md	historical	geometry	MIC1	3cdb4f561e8143259b9bcb0f10b86cfff0ebb6b6eb16837eb2bfa3fd27490b59
archive/non-elliptic/extended-geometry/MULTIBOUNDARY_HILBERT14_CONTROL.md	historical	geometry	H14M1	d7cdb743e3b4099f789d61e3e71035d90de612f3da90c23e9c6539ff92d12eb0
archive/non-elliptic/extended-geometry/NASKRECKI_PROVENANCE_NOTE.md	historical	geometry		f1e48a489e32d14d3f1f3613e7952fb8829eb4fbf81710f2560b6e013e22b543
archive/non-elliptic/extended-geometry/NATURAL_TORUS_HAMILTONIAN_REDUCTION.md	historical	geometry		a1a5251ac531251f5173354cf5f30026326020616e1e57afbb0a5239028a1708
archive/non-elliptic/extended-geometry/NONSURJECTIVE_ENUMERATIVE_GEOMETRY.md	historical	geometry	E5	8f3730d3a0e948ce4c2b5fe508ee84603e002bfa42b90a24aa265e38d2a2b74f
archive/non-elliptic/extended-geometry/OMITTED_COMPONENT_INTERSECTION_ALGEBRA.md	historical	geometry	E8	d186d09ff3ac283f89d136045b110c08e84744714124b4e5fda70dee9e2eeffd
archive/non-elliptic/extended-geometry/OMITTED_VALUE_CLASSIFICATION.md	historical	geometry	I2	64fc76208bbfef73bde08cc15dfec8fb1a38f17d67d8003f81a32c45b1169536
archive/non-elliptic/extended-geometry/ORDINARY_DEGREE_SIX_BOUNDARY_AUDIT.md	historical	geometry	OD6BA	3207ec77b7bf9eb6952ced2a54debb29b88e803dfce52331872e11ce3982a503
archive/non-elliptic/extended-geometry/ORDINARY_DELTA_LOW_RANK_FRONTIER.md	historical	geometry		7dc7c38a368b60360f32b2eda53928726ecdcb9638bdbd738e3b33694301ee4e
archive/non-elliptic/extended-geometry/ORIENTED_CUBIC_AFFINE_DESCENT.md	historical	geometry	CL5	83f13662eee2bd30c75225ef61761f67327075cf5d12291a3adc97e8ecc24c29
archive/non-elliptic/extended-geometry/ORIENTED_CUBIC_COX_CHART.md	historical	geometry	CL3	e33f52d0716f7347f77ab744aab9f7c6ea5efcea581d2cc353146495394c5ff6
archive/non-elliptic/extended-geometry/ORIENTED_CUBIC_QUOTIENT_RIGIDITY.md	historical	geometry	CL8	ccf3631cf8184759929b5f6440e0569ed7136f50065e3b7fd2b5c68f531be627
archive/non-elliptic/extended-geometry/ORIENTED_DAVENPORT_COX_MAPS.md	historical	geometry	CL7	0ed9f0b49dfc7084e2444ab8c56a4fd3399d949557caec508fdf9b7bc842750f
archive/non-elliptic/extended-geometry/ORIENTED_LINEAR_FACTOR_COX_MAPS.md	historical	geometry	CL6	f0aae8bb14457ad7460851bf58272046a0c87fb77eef6cc90be7abe12008263d
archive/non-elliptic/extended-geometry/PARTITION_LATTICE_GEOMETRY.md	historical	geometry	E6	3380fbbed42cef60725b62d4e2e76735ec5ce26e5e05738c84315f42da5a30e0
archive/non-elliptic/extended-geometry/PLANE_WILD_BOUNDARY_ATLAS.md	historical	geometry	PWB1,PWB2,PWB3,PWB4,PWB5,PWB6	e1dcb1e487c775369e707019920493dc1eaf87d585807d0b540134683fd4b92b
archive/non-elliptic/extended-geometry/POLYNOMIAL_MONODROMY_FORESTS.md	historical	geometry	MFS1	e143db62f247facf665b807b6c4e6696ba1a92a14cedd173571258608bba09e1
archive/non-elliptic/extended-geometry/POSITIVE_CHARACTERISTIC_DEFORMATION_LANDSCAPE.md	historical	geometry	PCDL1	af86ce802a3b25a1c427980e1d8a5fd62524fdd0e234324d6458aa32a524625a
archive/non-elliptic/extended-geometry/POSITIVE_RETURN_SEMIGROUP_JET_RIGIDITY.md	historical	geometry	GVC2PRJ	b7686f5e3f8ad964ca06d59450833579d5da3c357ffefd95ab25103cdf3b740a
archive/non-elliptic/extended-geometry/PRIME_ENDPOINT_BESSEL_FACTORIAL_RIGIDITY.md	historical	geometry	G2Q	129d4959afdedfe69127de5a50be9073e503e5e984c0436e40e7dc9656b69e89
archive/non-elliptic/extended-geometry/PRIME_SEPARATING_RADIAL_MOMENTS.md	historical	geometry		1823143ba3e15b3d1109d0231b0add5f97cfde43db15022a5e8f9cb1ebf562bc
archive/non-elliptic/extended-geometry/PRIMITIVE_MULTIPLICITY_TRIPLE_ROOT_MAP.md	historical	geometry	CL15	4d52f694d0d0114ee386f0fc91997d3b2e9d309693931b2265302a3ce076b1a1
archive/non-elliptic/extended-geometry/PSL2_11_KELLER_ACTION_SPECTRUM.md	historical	geometry	OP-KMON,KAS1,KAS2,KAS3,KAS4,KAS5	c971c348020ac576189221d6e2ecd2192560c252b483af1e88359e37d5546823
archive/non-elliptic/extended-geometry/QUADRATIC_CUBIC_FACTORIZATION_SLICE.md	historical	geometry	PF1,PF2,OP-PF	414a25abf103632ba891f97b09f317fdcdb264933af27cbfbc5d5b518cf1b390
archive/non-elliptic/extended-geometry/QUADRATIC_LADDER_AND_POISSON_AUDIT.md	historical	geometry	QP1,OP-QP-PROV	cbfe537426616e9410630afabff2e400aa13e647f277a2946528f1f5a575bd71
archive/non-elliptic/extended-geometry/QUADRATIC_QUARTIC_HILBERT14_SLICE.md	historical	geometry	H14Q1	7d578569841306eee75ce9e243cf2bb6feb3b1744eda98d368be62483da6bfc5
archive/non-elliptic/extended-geometry/QUANTUM_RESIDUE_OBSTRUCTION.md	historical	geometry	QRF1,QRF2,OP-QO	96958c7b951bc3f7ef091f0f8cf37fbf45e5e520b464b7953566037d850963c4
archive/non-elliptic/extended-geometry/QUARTIC_HN_RANK10_MATROID_SURVIVORS.md	historical	geometry	QHNW2,QHNW3,QHNW4,QHNW5,OP-QHNW10	69b7d93ac2658fdc7be0bc3b52ff72256f2cb87b4cc7e2952e9d24243edd4518
archive/non-elliptic/extended-geometry/QUARTIC_HN_WARING_RIGIDITY.md	historical	geometry	QHNW1	0172b65a060935a588eeba6f6d5e954283ab83a2aa0c6db8b3ddb2c8429a5cbf
archive/non-elliptic/extended-geometry/QUARTIC_WEIGHTED_GEOMETRY.md	historical	geometry	Q1,Q3	a91129e8713bee6e8e8d501cf9ccdd1e71f7c1df11c6e693d6b4cd44d97b7a08
archive/non-elliptic/extended-geometry/RANK_STRATIFIED_MOMENT_PROGRAM.md	historical	geometry	RSMCENSUS	e941e29d271d57cd5f782c582da346d144684e49b6906492b0b5b65c6f2ee71b
archive/non-elliptic/extended-geometry/RANK_TWO_FILTERED_QUANTIZATION_OBSTRUCTION.md	historical	geometry	QO1,QO2,QO3,QO4,QO5,QO6,QO7,QO8,QO9	a90edb63beecc017caec229c079baa887d989bedcf4a6f3b82a0703d4f4ec89f
archive/non-elliptic/extended-geometry/RANK_TWO_SYMPLECTIC_DESCENT.md	historical	geometry	R1,R2	f4c0b5347e8e6bcff13edb9e50ab75fab731de57e34f503768cee5605a673d0e
archive/non-elliptic/extended-geometry/README.md	historical	geometry		bfd17c1fd397d9ee6b50097e8a20892225013dca8b4571d93912b00f19a41f10
archive/non-elliptic/extended-geometry/RECURSIVE_RESONANCE_ATLAS.md	historical	geometry	H1-UNMODIFIED,H1-STACK,RRA1	07a2708b90f6765202cea75068e63b065c4d32e86bbcdf86183215aabec10159
archive/non-elliptic/extended-geometry/RELATION_COMPLEX_DEFORMATION_THEORY.md	historical	geometry		8b681f935b37a0b1f5f720717c7359dcc2a315dc33113795b224be0550f75595
archive/non-elliptic/extended-geometry/RELATIVE_SCALING_BOUNDARY_LATTICE.md	historical	geometry	BL1	b4827f09b79c1f9d48709b9e4f2a463cd4229f176ab194b0d5589f1d4bb87e3f
archive/non-elliptic/extended-geometry/RESTRICTED_HESSIAN_SYNCHRONIZATION_THEOREM.md	historical	geometry		7004edeca4211c90fe2da83e913fe052d50ec7c1151e6fbd6e6b6672835ec904
archive/non-elliptic/extended-geometry/RESTRICTED_MINIMA_ATTACK_PROGRAM.md	historical	geometry		b94489ff4234579e41d5aaaad4cac48c8604188fafa97a573482ba20dbc81d55
archive/non-elliptic/extended-geometry/RESTRICTED_MINIMA_FRONTIER.md	historical	geometry	LR2,LR3,RMIN-ID9,OP-RMIN	af116665cf2e6cdecada91e16f0bf1842f093094e489e8c84f073441a3b2415e
archive/non-elliptic/extended-geometry/RESTRICTED_QUANTUM_DEFORMATION_COCYCLES.md	historical	geometry		9c616af6eab54d96698d15d349ea3dbcc487c009d2a4385752b3adfede78f1df
